59.3415169,0
56.2076985,0
52.7397835,0
49.8091562,0
46.9252808,0
45.04333545,0
43.50771405,0
42.3626512,0
40.3120392,0
38.17583525,0
35.73790145,0
33.79517855,0
31.9204258,0
28.65678085,0
26.55725915,0
23.63423995,0
20.9337259,0
14.98188405,0
15.04214895,0
10.2727435,0
7.90446635,0
4.32473095,0
0,0
0,0
0,6.73914915
0,6.28645655
0,6.3223393
0,5.0496784
0,4.30409405
0,3.10978045
0,1.24968135
0.94827455,0
4.726759,0
11.907005,0
19.0851361,0
26.68374765,0
34.93969995,0
41.80218175,0
46.11459595,0
48.1619637,0
50.40794065,0
52.4535178,0
54.4528007,0
56.2847313,0
57.43545065,0
58.592407,0
58.63196635,0
58.06590825,0
